,Day,Trips,OrigCode,DestCode,Origin,Destination,OPop,DEmpl,Ourban,Durban,OInc,DInc,Distance
1241,Thursday,2650,30106,30101,Ullern,Gamle Oslo,19164,43121,7.1,4.75,648000,453000,7538.630678145991
1242,Thursday,2334,30106,30102,Ullern,Grünerløkka,19164,29560,7.1,3.65,648000,450000,7668.092225214394
1243,Thursday,1562,30106,30103,Ullern,Sagene,19164,19408,7.1,2.34,648000,461000,6661.661197871385
1244,Thursday,3213,30106,30104,Ullern,St. Hanshaugen,19164,54104,7.1,2.8,648000,430000,5680.342713904701
1245,Thursday,8801,30106,30105,Ullern,Frogner,19164,48082,7.1,5.35,648000,464000,2583.118128023521
1246,Thursday,27774,30106,30106,Ullern,Ullern,19164,38334,7.1,7.1,648000,648000,0.0
1247,Thursday,6075,30106,30107,Ullern,Vestre Aker,19164,13362,7.1,11.55,648000,688000,4157.07874156814
1248,Thursday,3582,30106,30108,Ullern,Nordre Aker,19164,42238,7.1,10.5,648000,578000,6930.446079447643
1249,Thursday,908,30106,30109,Ullern,Bjerke,19164,22537,7.1,5.85,648000,490000,11009.843556010988
1250,Thursday,417,30106,30110,Ullern,Grorud,19164,9297,7.1,4.37,648000,453000,15573.815705406229
1251,Thursday,321,30106,30111,Ullern,Stovner,19164,9490,7.1,5.04,648000,489000,17053.158897660724
1252,Thursday,968,30106,30112,Ullern,Alna,19164,31427,7.1,9.23,648000,477000,12934.382581503363
1253,Thursday,1009,30106,30113,Ullern,Østensjø,19164,12470,7.1,7.66,648000,539000,12487.261902386304
1254,Thursday,1114,30106,30114,Ullern,Nordstrand,19164,11179,7.1,11.83,648000,607000,11249.313662634668
1255,Thursday,433,30106,30115,Ullern,Søndre Nordstrand,19164,6701,7.1,6.16,648000,539000,17051.847786595627
1256,Thursday,3986,30106,30116,Ullern,Sentrum,19164,77995,7.1,1.4,648000,335000,5926.4744131644575
1257,Thursday,57,30106,30117,Ullern,Marka,19164,793,7.1,5.699999999999999,648000,625000,14987.113271728404
1258,Thursday,2150,30107,30101,Vestre Aker,Gamle Oslo,27837,43121,11.55,4.75,688000,453000,9081.136063595924
1259,Thursday,1820,30107,30102,Vestre Aker,Grünerløkka,27837,29560,11.55,3.65,688000,450000,8322.715103578734
1260,Thursday,1495,30107,30103,Vestre Aker,Sagene,27837,19408,11.55,2.34,688000,461000,6588.167648021268
1261,Thursday,4110,30107,30104,Vestre Aker,St. Hanshaugen,27837,54104,11.55,2.8,688000,430000,6379.24655976538
1262,Thursday,7857,30107,30105,Vestre Aker,Frogner,27837,48082,11.55,5.35,688000,464000,5254.111517919711
1263,Thursday,6072,30107,30106,Vestre Aker,Ullern,27837,38334,11.55,7.1,688000,648000,4138.215947358329
1264,Thursday,38920,30107,30107,Vestre Aker,Vestre Aker,27837,13362,11.55,11.55,688000,688000,0.0
1265,Thursday,5424,30107,30108,Vestre Aker,Nordre Aker,27837,42238,11.55,10.5,688000,578000,5814.643757323524
1266,Thursday,881,30107,30109,Vestre Aker,Bjerke,27837,22537,11.55,5.85,688000,490000,10803.032090854053
1267,Thursday,336,30107,30110,Vestre Aker,Grorud,27837,9297,11.55,4.37,688000,453000,15367.004240249293
1268,Thursday,268,30107,30111,Vestre Aker,Stovner,27837,9490,11.55,5.04,688000,489000,17013.606925016727
1269,Thursday,832,30107,30112,Vestre Aker,Alna,27837,31427,11.55,9.23,688000,477000,13214.773751610515
1270,Thursday,644,30107,30113,Vestre Aker,Østensjø,27837,12470,11.55,7.66,688000,539000,14029.767287836234
1271,Thursday,746,30107,30114,Vestre Aker,Nordstrand,27837,11179,11.55,11.83,688000,607000,13181.248364298615
1272,Thursday,342,30107,30115,Vestre Aker,Søndre Nordstrand,27837,6701,11.55,6.16,688000,539000,19225.226605282223
1273,Thursday,4026,30107,30116,Vestre Aker,Sentrum,27837,77995,11.55,1.4,688000,335000,8555.691368731888
1274,Thursday,390,30107,30117,Vestre Aker,Marka,27837,793,11.55,5.699999999999999,688000,625000,13871.310949604289
1275,Thursday,5194,30108,30101,Nordre Aker,Gamle Oslo,31804,43121,10.5,4.75,578000,453000,5533.163597309787
1276,Thursday,6889,30108,30102,Nordre Aker,Grünerløkka,31804,29560,10.5,3.65,578000,450000,3692.4113394892015
1277,Thursday,10421,30108,30103,Nordre Aker,Sagene,31804,19408,10.5,2.34,578000,461000,1927.5610029732368
1278,Thursday,9210,30108,30104,Nordre Aker,St. Hanshaugen,31804,54104,10.5,2.8,578000,430000,3146.850240418258
1279,Thursday,9011,30108,30105,Nordre Aker,Frogner,31804,48082,10.5,5.35,578000,464000,6338.850027181776
1280,Thursday,3603,30108,30106,Nordre Aker,Ullern,31804,38334,10.5,7.1,578000,648000,6944.333803328359
1281,Thursday,5281,30108,30107,Nordre Aker,Vestre Aker,31804,13362,10.5,11.55,578000,688000,5771.982335361885
1282,Thursday,48667,30108,30108,Nordre Aker,Nordre Aker,31804,42238,10.5,10.5,578000,578000,0.0
1283,Thursday,3691,30108,30109,Nordre Aker,Bjerke,31804,22537,10.5,5.85,578000,490000,5462.955888110144
1284,Thursday,1322,30108,30110,Nordre Aker,Grorud,31804,9297,10.5,4.37,578000,453000,10026.928037505386
1285,Thursday,1016,30108,30111,Nordre Aker,Stovner,31804,9490,10.5,5.04,578000,489000,11673.53072227282
1286,Thursday,2662,30108,30112,Nordre Aker,Alna,31804,31427,10.5,9.23,578000,477000,7874.697548866604
1287,Thursday,2229,30108,30113,Nordre Aker,Østensjø,31804,12470,10.5,7.66,578000,539000,9278.772478286974
1288,Thursday,2165,30108,30114,Nordre Aker,Nordstrand,31804,11179,10.5,11.83,578000,607000,10510.950188038312
1289,Thursday,872,30108,30115,Nordre Aker,Søndre Nordstrand,31804,6701,10.5,6.16,578000,539000,16763.571063423275
1290,Thursday,6753,30108,30116,Nordre Aker,Sentrum,31804,77995,10.5,1.4,578000,335000,5795.055008985391
1291,Thursday,525,30108,30117,Nordre Aker,Marka,31804,793,10.5,5.699999999999999,578000,625000,8513.925356751284
1292,Thursday,3456,30109,30101,Bjerke,Gamle Oslo,20501,43121,5.85,4.75,490000,453000,4851.499565967582
1293,Thursday,4279,30109,30102,Bjerke,Grünerløkka,20501,29560,5.85,3.65,490000,450000,3506.7370089967176
1294,Thursday,1960,30109,30103,Bjerke,Sagene,20501,19408,5.85,2.34,490000,461000,4251.802098436639
1295,Thursday,2316,30109,30104,Bjerke,St. Hanshaugen,20501,54104,5.85,2.8,490000,430000,6117.308045057484
1296,Thursday,2081,30109,30105,Bjerke,Frogner,20501,48082,5.85,5.35,490000,464000,8167.215233799408
1297,Thursday,959,30109,30106,Bjerke,Ullern,20501,38334,5.85,7.1,490000,648000,10880.711749697526
1298,Thursday,895,30109,30107,Bjerke,Vestre Aker,20501,13362,5.85,11.55,490000,688000,10712.829077629778
1299,Thursday,3858,30109,30108,Bjerke,Nordre Aker,20501,42238,5.85,10.5,490000,578000,5497.805791366676
1300,Thursday,22829,30109,30109,Bjerke,Bjerke,20501,22537,5.85,5.85,490000,490000,0.0
1301,Thursday,2627,30109,30110,Bjerke,Grorud,20501,9297,5.85,4.37,490000,453000,5720.587625217162
1302,Thursday,2011,30109,30111,Bjerke,Stovner,20501,9490,5.85,5.04,490000,489000,7184.740074671069
1303,Thursday,6669,30109,30112,Bjerke,Alna,20501,31427,5.85,9.23,490000,477000,5205.570612814606
1304,Thursday,1736,30109,30113,Bjerke,Østensjø,20501,12470,5.85,7.66,490000,539000,7087.619371894674
1305,Thursday,1160,30109,30114,Bjerke,Nordstrand,20501,11179,5.85,11.83,490000,607000,9728.353117764333
1306,Thursday,594,30109,30115,Bjerke,Søndre Nordstrand,20501,6701,5.85,6.16,490000,539000,15368.0886210311
1307,Thursday,2609,30109,30116,Bjerke,Sentrum,20501,77995,5.85,1.4,490000,335000,6430.349395915237
1308,Thursday,86,30109,30117,Bjerke,Marka,20501,793,5.85,5.699999999999999,490000,625000,13692.606400887784
1309,Thursday,1572,30110,30101,Grorud,Gamle Oslo,17273,43121,4.37,4.75,453000,453000,8623.655710726907
1310,Thursday,1299,30110,30102,Grorud,Grünerløkka,17273,29560,4.37,3.65,453000,450000,7289.907373025375
1311,Thursday,567,30110,30103,Grorud,Sagene,17273,19408,4.37,2.34,453000,461000,7230.42570426546
1312,Thursday,1098,30110,30104,Grorud,St. Hanshaugen,17273,54104,4.37,2.8,453000,430000,9095.931650886305
1313,Thursday,877,30110,30105,Grorud,Frogner,17273,48082,4.37,5.35,453000,464000,12273.188723557883
1314,Thursday,426,30110,30106,Grorud,Ullern,17273,38334,4.37,7.1,453000,648000,13859.335355526344
1315,Thursday,301,30110,30107,Grorud,Vestre Aker,17273,13362,4.37,11.55,453000,688000,13691.452683458598
1316,Thursday,1386,30110,30108,Grorud,Nordre Aker,17273,42238,4.37,10.5,453000,578000,8476.429397195498
1317,Thursday,2798,30110,30109,Grorud,Bjerke,17273,22537,4.37,5.85,453000,490000,4260.071165674768
1318,Thursday,14924,30110,30110,Grorud,Grorud,17273,9297,4.37,4.37,453000,453000,0.0
1319,Thursday,3821,30110,30111,Grorud,Stovner,17273,9490,4.37,5.04,453000,489000,4333.686266681789
1320,Thursday,4094,30110,30112,Grorud,Alna,17273,31427,4.37,9.23,453000,477000,8814.734585845092
1321,Thursday,570,30110,30113,Grorud,Østensjø,17273,12470,4.37,7.66,453000,539000,8809.312043613023
1322,Thursday,297,30110,30114,Grorud,Nordstrand,17273,11179,4.37,11.83,453000,607000,11805.750393209606
1323,Thursday,124,30110,30115,Grorud,Søndre Nordstrand,17273,6701,4.37,6.16,453000,539000,17353.542106626744
1324,Thursday,1512,30110,30116,Grorud,Sentrum,17273,77995,4.37,1.4,453000,335000,10107.626342046797
1325,Thursday,57,30110,30117,Grorud,Marka,17273,793,4.37,5.699999999999999,453000,625000,16671.2300067166
1326,Thursday,1703,30111,30101,Stovner,Gamle Oslo,19116,43121,5.04,4.75,489000,453000,10586.881448692908
1327,Thursday,1143,30111,30102,Stovner,Grünerløkka,19116,29560,5.04,3.65,489000,450000,9242.11889172204
1328,Thursday,427,30111,30103,Stovner,Sagene,19116,19408,5.04,2.34,489000,461000,10239.51962852022
1329,Thursday,899,30111,30104,Stovner,St. Hanshaugen,19116,54104,5.04,2.8,489000,430000,12105.025575141062
1330,Thursday,973,30111,30105,Stovner,Frogner,19116,48082,5.04,5.35,489000,464000,13955.437619122506
1331,Thursday,364,30111,30106,Stovner,Ullern,19116,38334,5.04,7.1,489000,648000,16868.429279781103
1332,Thursday,247,30111,30107,Stovner,Vestre Aker,19116,13362,5.04,11.55,489000,688000,16700.546607713357
1333,Thursday,1107,30111,30108,Stovner,Nordre Aker,19116,42238,5.04,10.5,489000,578000,11485.523321450257
1334,Thursday,1966,30111,30109,Stovner,Bjerke,19116,22537,5.04,5.85,489000,490000,6709.052225627949
1335,Thursday,3620,30111,30110,Stovner,Grorud,19116,9297,5.04,4.37,489000,453000,3712.716304162864
1336,Thursday,18300,30111,30111,Stovner,Stovner,19116,9490,5.04,5.04,489000,489000,0.0
1337,Thursday,4276,30111,30112,Stovner,Alna,19116,31427,5.04,9.23,489000,477000,10772.70074443706
1338,Thursday,500,30111,30113,Stovner,Østensjø,19116,12470,5.04,7.66,489000,539000,10991.962179424692
1339,Thursday,346,30111,30114,Stovner,Nordstrand,19116,11179,5.04,11.83,489000,607000,13988.400529021275
1340,Thursday,161,30111,30115,Stovner,Søndre Nordstrand,19116,6701,5.04,6.16,489000,539000,19536.192242438407
1341,Thursday,1531,30111,30116,Stovner,Sentrum,19116,77995,5.04,1.4,489000,335000,12165.731278640567
1342,Thursday,12,30111,30117,Stovner,Marka,19116,793,5.04,5.699999999999999,489000,625000,19680.32393097136
1343,Thursday,5774,30112,30101,Alna,Gamle Oslo,30341,43121,9.23,4.75,477000,453000,6162.169629051199
1344,Thursday,3087,30112,30102,Alna,Grünerløkka,30341,29560,9.23,3.65,477000,450000,5900.396441537357
1345,Thursday,1394,30112,30103,Alna,Sagene,30341,19408,9.23,2.34,477000,461000,7381.031137485456
1346,Thursday,2394,30112,30104,Alna,St. Hanshaugen,30341,54104,9.23,2.8,477000,430000,8750.776785544916
1347,Thursday,1996,30112,30105,Alna,Frogner,30341,48082,9.23,5.35,477000,464000,10048.405792950687
1348,Thursday,1032,30112,30106,Alna,Ullern,30341,38334,9.23,7.1,477000,648000,13451.294209522308
1349,Thursday,973,30112,30107,Alna,Vestre Aker,30341,13362,9.23,11.55,477000,688000,13842.058116678594
1350,Thursday,2833,30112,30108,Alna,Nordre Aker,30341,42238,9.23,10.5,477000,578000,8627.034830415494
1351,Thursday,6679,30112,30109,Alna,Bjerke,30341,22537,9.23,5.85,477000,490000,4363.448409157616
1352,Thursday,4093,30112,30110,Alna,Grorud,30341,9297,9.23,4.37,477000,453000,5366.03989645708
1353,Thursday,4781,30112,30111,Alna,Stovner,30341,9490,9.23,5.04,477000,489000,6093.400621247872
1354,Thursday,39504,30112,30112,Alna,Alna,30341,31427,9.23,9.23,477000,477000,0.0
1355,Thursday,4818,30112,30113,Alna,Østensjø,30341,12470,9.23,7.66,477000,539000,5339.961625274023
1356,Thursday,2082,30112,30114,Alna,Nordstrand,30341,11179,9.23,11.83,477000,607000,9187.049789492246
1357,Thursday,962,30112,30115,Alna,Søndre Nordstrand,30341,6701,9.23,6.16,477000,539000,13884.191688287743
1358,Thursday,3560,30112,30116,Alna,Sentrum,30341,77995,9.23,1.4,477000,335000,7852.706895811375
1359,Thursday,178,30112,30117,Alna,Marka,30341,793,9.23,5.699999999999999,477000,625000,16821.835439936596
1360,Thursday,4383,30113,30101,Østensjø,Gamle Oslo,30474,43121,7.66,4.75,539000,453000,5298.810242808733
1361,Thursday,1912,30113,30102,Østensjø,Grünerløkka,30474,29560,7.66,3.65,539000,450000,5739.309457199447
1362,Thursday,845,30113,30103,Østensjø,Sagene,30474,19408,7.66,2.34,539000,461000,7682.7065212751295
1363,Thursday,2678,30113,30104,Østensjø,St. Hanshaugen,30474,54104,7.66,2.8,539000,430000,8589.689801207005
1364,Thursday,2045,30113,30105,Østensjø,Frogner,30474,48082,7.66,5.35,539000,464000,8210.104530633964
1365,Thursday,1117,30113,30106,Østensjø,Ullern,30474,38334,7.66,7.1,539000,648000,12587.934823279842
1366,Thursday,713,30113,30107,Østensjø,Vestre Aker,30474,13362,7.66,11.55,539000,688000,14089.553530858646
1367,Thursday,2226,30113,30108,Østensjø,Nordre Aker,30474,42238,7.66,10.5,539000,578000,9246.791507761034
1368,Thursday,1802,30113,30109,Østensjø,Bjerke,30474,22537,7.66,5.85,539000,490000,6875.590209250571
1369,Thursday,531,30113,30110,Østensjø,Grorud,30474,9297,7.66,4.37,539000,453000,10373.860829488074
1370,Thursday,463,30113,30111,Østensjø,Stovner,30474,9490,7.66,5.04,539000,489000,11101.22155427886
1371,Thursday,4678,30113,30112,Østensjø,Alna,30474,31427,7.66,9.23,539000,477000,7318.668630063553
1372,Thursday,32649,30113,30113,Østensjø,Østensjø,30474,12470,7.66,7.66,539000,539000,0.0
1373,Thursday,5994,30113,30114,Østensjø,Nordstrand,30474,11179,7.66,11.83,539000,607000,3847.088164218221
1374,Thursday,1967,30113,30115,Østensjø,Søndre Nordstrand,30474,6701,7.66,6.16,539000,539000,8544.23006301372
1375,Thursday,3549,30113,30116,Østensjø,Sentrum,30474,77995,7.66,1.4,539000,335000,6989.347509568909
1376,Thursday,74,30113,30117,Østensjø,Marka,30474,793,7.66,5.699999999999999,539000,625000,17441.592117282136
1377,Thursday,4469,30114,30101,Nordstrand,Gamle Oslo,30471,43121,11.83,4.75,607000,453000,5547.74419253047
1378,Thursday,1838,30114,30102,Nordstrand,Grünerløkka,30471,29560,11.83,3.65,607000,450000,7332.81293689462
1379,Thursday,886,30114,30103,Nordstrand,Sagene,30471,19408,11.83,2.34,607000,461000,8654.556418226486
1380,Thursday,2867,30114,30104,Nordstrand,St. Hanshaugen,30471,54104,11.83,2.8,607000,430000,8528.379772529472
1381,Thursday,2891,30114,30105,Nordstrand,Frogner,30471,48082,11.83,5.35,607000,464000,9324.85879625824
1382,Thursday,1195,30114,30106,Nordstrand,Ullern,30471,38334,11.83,7.1,607000,648000,9029.777763851038
1383,Thursday,768,30114,30107,Nordstrand,Vestre Aker,30471,13362,11.83,11.55,607000,688000,13204.262242109036
1384,Thursday,2235,30114,30108,Nordstrand,Nordre Aker,30471,42238,11.83,10.5,607000,578000,10348.827705908012
1385,Thursday,1197,30114,30109,Nordstrand,Bjerke,30471,22537,11.83,5.85,607000,490000,9666.618678170633
1386,Thursday,294,30114,30110,Nordstrand,Grorud,30471,9297,11.83,4.37,607000,453000,13600.076537236824
1387,Thursday,312,30114,30111,Nordstrand,Stovner,30471,9490,11.83,5.04,607000,489000,14327.437262027604
1388,Thursday,1960,30114,30112,Nordstrand,Alna,30471,31427,11.83,9.23,607000,477000,10109.697098983614
1389,Thursday,6051,30114,30113,Nordstrand,Østensjø,30471,12470,11.83,7.66,607000,539000,3856.586982119528
1390,Thursday,39213,30114,30114,Nordstrand,Nordstrand,30471,11179,11.83,11.83,607000,607000,0.0
1391,Thursday,5026,30114,30115,Nordstrand,Søndre Nordstrand,30471,6701,11.83,6.16,607000,539000,6448.212437264256
1392,Thursday,4217,30114,30116,Nordstrand,Sentrum,30471,77995,11.83,1.4,607000,335000,5744.091039045937
1393,Thursday,12,30114,30117,Nordstrand,Marka,30471,793,11.83,5.699999999999999,607000,625000,18624.87940133616
1394,Thursday,2009,30115,30101,Søndre Nordstrand,Gamle Oslo,23438,43121,6.16,4.75,539000,453000,11762.597643446326
1395,Thursday,901,30115,30102,Søndre Nordstrand,Grünerløkka,23438,29560,6.16,3.65,539000,450000,13644.911152631446
1396,Thursday,349,30115,30103,Søndre Nordstrand,Sagene,23438,19408,6.16,2.34,539000,461000,14966.654633963311
1397,Thursday,1556,30115,30104,Søndre Nordstrand,St. Hanshaugen,23438,54104,6.16,2.8,539000,430000,14606.1046028818
1398,Thursday,1058,30115,30105,Søndre Nordstrand,Frogner,23438,48082,6.16,5.35,539000,464000,11064.582876695413
1399,Thursday,529,30115,30106,Søndre Nordstrand,Ullern,23438,38334,6.16,7.1,539000,648000,17048.404236492068
1400,Thursday,320,30115,30107,Søndre Nordstrand,Vestre Aker,23438,13362,6.16,11.55,539000,688000,19281.98707246135
1401,Thursday,948,30115,30108,Søndre Nordstrand,Nordre Aker,23438,42238,6.16,10.5,539000,578000,16660.925921644837
1402,Thursday,643,30115,30109,Søndre Nordstrand,Bjerke,23438,22537,6.16,5.85,539000,490000,15100.323178496785
1403,Thursday,152,30115,30110,Søndre Nordstrand,Grorud,23438,9297,6.16,4.37,539000,453000,18681.644128866523
1404,Thursday,126,30115,30111,Søndre Nordstrand,Stovner,23438,9490,6.16,5.04,539000,489000,19409.00485365731
1405,Thursday,995,30115,30112,Søndre Nordstrand,Alna,23438,31427,6.16,9.23,539000,477000,15543.401599309762
1406,Thursday,1936,30115,30113,Søndre Nordstrand,Østensjø,23438,12470,6.16,7.66,539000,539000,8307.783299378447
1407,Thursday,4753,30115,30114,Søndre Nordstrand,Nordstrand,23438,11179,6.16,11.83,539000,607000,6444.17268677909
1408,Thursday,19767,30115,30115,Søndre Nordstrand,Søndre Nordstrand,23438,6701,6.16,6.16,539000,539000,0.0
1409,Thursday,2339,30115,30116,Søndre Nordstrand,Sentrum,23438,77995,6.16,1.4,539000,335000,11603.62014724266
1410,Thursday,15,30115,30117,Søndre Nordstrand,Marka,23438,793,6.16,5.699999999999999,539000,625000,24936.977617072986
1411,Thursday,11333,30116,30101,Sentrum,Gamle Oslo,1264,43121,1.4,4.75,335000,453000,2196.021056448932
1412,Thursday,9314,30116,30102,Sentrum,Grünerløkka,1264,29560,1.4,3.65,335000,450000,2993.179072183307
1413,Thursday,5012,30116,30103,Sentrum,Sagene,1264,19408,1.4,2.34,335000,461000,4314.922553515174
1414,Thursday,12145,30116,30104,Sentrum,St. Hanshaugen,1264,54104,1.4,2.8,335000,430000,3965.859813042666
1415,Thursday,13871,30116,30105,Sentrum,Frogner,1264,48082,1.4,5.35,335000,464000,2751.375872424393
1416,Thursday,3248,30116,30106,Sentrum,Ullern,1264,38334,1.4,7.1,335000,648000,5963.341559716156
1417,Thursday,3690,30116,30107,Sentrum,Vestre Aker,1264,13362,1.4,11.55,335000,688000,8641.74228262223
1418,Thursday,5514,30116,30108,Sentrum,Nordre Aker,1264,42238,1.4,10.5,335000,578000,6009.193841196701
1419,Thursday,2458,30116,30109,Sentrum,Bjerke,1264,22537,1.4,5.85,335000,490000,6495.904862888602
1420,Thursday,1653,30116,30110,Sentrum,Grorud,1264,9297,1.4,4.37,335000,453000,11599.14932178206
1421,Thursday,1674,30116,30111,Sentrum,Stovner,1264,9490,1.4,5.04,335000,489000,12319.58185869974
1422,Thursday,3651,30116,30112,Sentrum,Alna,1264,31427,1.4,9.23,335000,477000,7380.526629654887
1423,Thursday,3710,30116,30113,Sentrum,Østensjø,1264,12470,1.4,7.66,335000,539000,6933.4059505378245
1424,Thursday,4405,30116,30114,Sentrum,Nordstrand,1264,11179,1.4,11.83,335000,607000,5752.466538303741
1425,Thursday,2625,30116,30115,Sentrum,Søndre Nordstrand,1264,6701,1.4,6.16,335000,539000,11870.657229617387
1426,Thursday,29916,30116,30116,Sentrum,Sentrum,1264,77995,1.4,1.4,335000,335000,0.0
1427,Thursday,22,30116,30117,Sentrum,Marka,1264,793,1.4,5.699999999999999,335000,625000,14285.245536624858
1428,Thursday,29,30117,30101,Marka,Gamle Oslo,1035,43121,5.699999999999999,4.75,625000,453000,13814.866621640713
1429,Thursday,37,30117,30102,Marka,Grünerløkka,1035,29560,5.699999999999999,3.65,625000,450000,11974.114363820128
1430,Thursday,75,30117,30103,Marka,Sagene,1035,19408,5.699999999999999,2.34,625000,461000,10209.264027304162
